YEAR,AWARD,PLACE,PLAYER_ID,DISPLAY_FIRST_LAST,VOTES_PERCENTAGE
2002,ALL-ROOKIE,1,2200,Pau Gasol,1.0
2002,ALL-ROOKIE,1,2203,Shane Battier,0.964
2002,ALL-ROOKIE,1,2202,Jason Richardson,0.946
2002,ALL-ROOKIE,1,2225,Tony Parker,0.857
2002,ALL-ROOKIE,1,1905,Andrei Kirilenko,0.804
2002,ALL-ROOKIE,2,2224,Jamaal Tinsley,0.768
2002,ALL-ROOKIE,2,2210,Richard Jefferson,0.625
2002,ALL-ROOKIE,2,2204,Eddie Griffin,0.375
2002,ALL-ROOKIE,2,1442,Å½eljko RebraÄa,0.268
2002,ALL-ROOKIE,2,2209,Vladimir RadmanoviÄ,0.196
2002,ALL-ROOKIE,1000,2199,Tyson Chandler,0.107
2002,ALL-ROOKIE,1000,2239,Trenton Hassell,0.107
2002,ALL-ROOKIE,1000,2260,Jarron Collins,0.089
2002,ALL-ROOKIE,1000,2240,Gilbert Arenas,0.071
2002,ALL-ROOKIE,1000,2049,Speedy Claxton,0.071
2002,ALL-ROOKIE,1000,2215,Jason Collins,0.071
2002,ALL-ROOKIE,1000,1542,Predrag Drobnjak,0.071
2002,ALL-ROOKIE,1000,2217,Brendan Haywood,0.054
2002,ALL-ROOKIE,1000,2198,Kwame Brown,0.036
2002,ALL-ROOKIE,1000,2201,Eddy Curry,0.036
2002,ALL-ROOKIE,1000,2211,Troy Murphy,0.018
2002,ALL-ROOKIE,1000,2222,Gerald Wallace,0.018
2002,ALL-ROOKIE,1000,2248,Earl Watson,0.018
